Location,Time,Female,Male,threshold,under.t,total,under.65,prop.over.65,prop.over.t
Libya,2059,70.36779296716242,66.03556896557636,68.44499303189988,6994.869737681094,8169.759,6688.406,0.18132150532225003,0.14380953738279253
Libya,2060,70.4559603299003,66.13430851162046,68.54072371081146,6981.086477527864,8163.08,6668.877,0.18304402259931296,0.14479749340593695
Libya,2061,70.54326695387466,66.2352657929416,68.6366241557313,6966.291026887094,8154.6089999999995,6648.93,0.1846414708540899,0.1457234765165204
Libya,2062,70.63109506322716,66.33893260387745,68.73371625943719,6953.037892250947,8144.486,6629.2609999999995,0.18604304802046445,0.14628892575284097
Libya,2063,70.72082688209944,66.44580073876563,68.83302191470693,6941.000084292961,8132.96,6609.702,0.18729441679290196,0.14655917595894224
Libya,2064,70.81340921895145,66.55606757043776,68.93519116146663,6929.823210473069,8120.311,6589.88,0.18846950566302198,0.1466061816507928
Libya,2065,70.90804721951633,66.66875278570156,69.0393866282356,6919.108634927251,8106.794,6569.325,0.1896519141845716,0.14650493956954488
Libya,2066,71.00351061384552,66.78258164985874,69.14439909068146,6905.304894177873,8092.565,6546.337,0.19106772698149466,0.14670998698461196
Libya,2067,71.09856913199046,66.89627942821102,69.24901932447186,6892.895797955144,8077.719,6523.31,0.19243167532814642,0.14667794238012685
Libya,2068,71.19199250400258,67.0085713860601,69.3520381052744,6881.3322869717,8062.385,6499.958,0.1937921595160738,0.1464892476640969
Libya,2069,71.28289832225916,67.11872522978199,69.45263661741805,6869.997000333433,8046.654,6475.78,0.1952207712671628,0.146229351935173
Libya,2070,71.37179562844071,67.22817843004972,69.55155767987705,6858.4291371415475,8030.639,6450.232,0.19679716645213416,0.14596719673969313
Libya,2071,71.45954132655358,67.33891089861068,69.64993452028702,6842.098129348105,8014.396,6420.971,0.19882034778416244,0.1462740137437549
Libya,2072,71.54699232060412,67.45290254721215,69.74890036628352,6826.823245558419,7997.999,6391.266,0.2008918730797541,0.14643359600839917
Libya,2073,71.63500551459866,67.5721332876015,69.84958844550216,6812.282908537014,7981.519,6360.939,0.20304155136384439,0.14649292840911438
Libya,2074,71.72417145876864,67.69793078897764,69.9528121719806,6797.981870054981,7965.028,6329.499,0.2053387634042216,0.14652128403629203
Libya,2075,71.81401528824574,67.82901375034578,70.05810570536475,6783.225086182359,7948.544,6296.299,0.20786762959354568,0.1466078458919824
Libya,2076,71.90379578438677,67.96344862816275,70.16468339170265,6763.070679932027,7932.1179999999995,6259.289,0.21089310572535605,0.14738148374343052
Libya,2077,71.99277172854853,68.09930187888536,70.27175957704229,6743.477707429077,7915.73,6221.664,0.21401260528087743,0.14809149536062027
Libya,2078,72.08020190208778,68.2346399589704,70.37854860743168,6723.939898685786,7899.295,6182.918,0.21728230177503188,0.14879240505820002
Libya,2079,72.16559178118528,68.36803727456476,70.48447604840085,6703.805914860876,7882.704,6143.531,0.22063152441091277,0.14955503658885624
Libya,2080,72.24943362131762,68.5001000305755,70.58981234340793,6682.421948525425,7865.858,6104.507,0.2239235694313323,0.15045225218591218
Libya,2081,72.33246637278538,68.63194238159977,70.69503915539305,6655.879195984055,7848.722,6065.983,0.2271374881158996,0.15197923993434156
Libya,2082,72.4154289858891,68.76467848223473,70.80063814729638,6629.367025109718,7831.276,6029.649,0.23005535751772757,0.15347549682711753
Libya,2083,72.49906041092935,68.8994224870775,70.90709098205807,6602.529728823541,7813.466,5995.181,0.23271170566301827,0.1549806796595083
Libya,2084,72.58392581199499,69.03699758760312,71.01473471750083,6574.8695249877455,7795.217,5961.933,0.23518062422123717,0.1565508022435109
Libya,2085,72.66989520832816,69.1770631227981,71.12332799097769,6546.492171024393,7776.465,5929.073,0.23756192563073322,0.15816605989683058
Libya,2086,72.75666483295925,69.31898746852683,71.23248483472425,6515.922641319242,7757.192,5897.019,0.23979978837703125,0.16001529402401773
Libya,2087,72.84393091891869,69.46213900065369,71.34181928097614,6487.592296748036,7737.386,5866.253,0.24183012195591647,0.1615266064342615
Libya,2088,72.93138969923692,69.60588609504309,71.45094536196893,6460.883434763271,7716.997,5836.321,0.24370567981301539,0.16277232778977746
Libya,2089,73.01878550387391,69.74968498276226,71.55957271031014,6435.206094496517,7696.003,5806.849,0.24547209765900554,0.16382489787276366
Libya,2090,73.10605505050793,69.8933433156898,71.66779336009475,6410.13131670938,7674.391,5777.557,0.24716410722362203,0.16473746037837
Libya,2091,73.1931831537468,70.0367566009072,71.77579494578966,6384.44737072229,7652.162,5750.278,0.24854204602568528,0.16566751060389345
Libya,2092,73.28015462819833,70.17982034549588,71.88376510186175,6360.348931187965,7629.332,5724.053,0.2497307759054135,0.1663295120479795
Libya,2093,73.36695428847037,70.32243005653731,71.99189146277793,6337.393746434497,7605.955,5698.522,0.2507815257913043,0.16678526937978239
Libya,2094,73.4535573297848,70.46446367007239,72.10034254293069,6315.219521183471,7582.062,5673.182,0.2517626471532414,0.16708416243714816
Libya,2095,73.53990046981991,70.60572883797971,72.20921037641506,6293.405185943127,7557.72,5647.514,0.25274897720476547,0.16728786116141808
Libya,2096,73.625910806868,70.74601564109734,72.31856787725164,6271.260095085078,7532.985,5623.594,0.2534707025169969,0.16749335156182063
Libya,2097,73.71151543922147,70.8851141602633,72.4284879594611,6250.921206900651,7507.921,5600.146,0.2541016347934402,0.16742315124244775
Libya,2098,73.79664146517261,71.02281447631565,72.53904353706403,6231.967047607897,7482.595,5576.82,0.2546943941239637,0.1671382658545736
Morocco,1953,59.46764070439092,57.537390901101446,58.57426263888632,9343.171110048816,9836.534,9584.075,0.0256654427260658,0.050156171874278496
Morocco,1954,59.580021232670056,57.561616467920146,58.643234706214024,9650.990901935731,10162.684,9905.095,0.02534655215098688,0.0503501927310018
Morocco,1955,59.67532544753522,57.611731091152095,58.71577136845897,9971.632708386947,10502.666,10238.491,0.02515313730818435,0.050561761329271246
Morocco,1956,59.75616899703078,57.684134943997094,58.79152553166806,10306.11038747511,10853.333,10579.853,0.025197789471676706,0.05041977542980491
Morocco,1957,59.82516752920108,57.77522819965494,58.870150101888186,10647.09008597783,11212.449,10927.407,0.0254219216515501,0.05042242903599117
Morocco,1958,59.884936692090506,57.88141103132543,58.951297985166256,10994.287242582828,11578.559,11280.485,0.025743618009805774,0.050461526120579525
Morocco,1959,59.938380159282765,57.99878582718745,59.03465031526664,11347.719869199205,11950.826,11639.292,0.026067988940680725,0.05046564403170073
Morocco,1960,59.98955370651904,58.122263835336284,59.12000113682358,11706.926112438745,12328.532,12003.875,0.026333792214677243,0.050420105780741326
Morocco,1961,60.042801135079856,58.2464585188463,59.20717272218879,12067.055224476715,12710.547,12368.66,0.026897898257250502,0.050626599746123074
Morocco,1962,60.10246624624575,58.365983340791885,59.29598734371396,12430.92687671355,13094.818,12737.045,0.02732172375362523,0.05069876674012945
Morocco,1963,60.172892841297255,58.4754517642474,59.386267273750825,12795.25041272148,13478.232,13105.661,0.02764242372441726,0.0506729359814047
Morocco,1964,60.2569845938181,58.570966177391746,59.47769364606374,13156.068265972695,13857.142,13469.927,0.027943352243918706,0.0505929530077201
Morocco,1965,60.35188466660477,58.65458466882188,59.56938304006771,13511.077501605056,14229.044,13826.597,0.02828348833554806,0.05045781701110378
Morocco,1966,60.45329609475692,58.72985425223931,59.66031089659041,13859.4085441745,14593.284,14171.994999999999,0.028868690556560175,0.05028857492429398
Morocco,1967,60.55692191337424,58.80032194134551,59.7494526564595,14201.748632008617,14950.803,14510.355,0.029459822325262418,0.05010128004438174
Morocco,1968,60.6584651575564,58.86953474984197,59.83578376050265,14539.371565258816,15302.947,14843.035,0.0300538190454427,0.04989728022590576
Morocco,1969,60.754424479476135,58.940294648996286,59.91854717838981,14875.190166811342,15651.923999999999,15173.148,0.03058895507031595,0.04962545391791174
Morocco,1970,60.84448099959848,59.01242344034048,59.99805599516006,15211.983171855767,16000.008,15503.961,0.031002921998539032,0.04925152713325098
Morocco,1971,60.92911145546154,59.08499788297269,60.07489082469478,15550.6615641413,16347.198,15834.098,0.03138764209010011,0.048726175327337515
Morocco,1972,61.008792584603405,59.15709473599103,60.149632280875366,15891.604658299488,16695.003,16167.056,0.03162305511415602,0.04812208429675112
Morocco,1973,61.084001124562185,59.22779075849364,60.22286097758317,16240.088325391278,17049.165,16507.939,0.03174501507845119,0.0474555014634865
Morocco,1974,61.15636424073212,59.29699677104099,60.295881399811606,16602.436384723278,17416.964,16863.949,0.03175151536168987,0.046766337421190164
Morocco,1975,61.23211080993201,59.36795984004289,60.3728935170022,16983.069460799295,17803.698,17240.669,0.03162427266515072,0.046093150939805025
Morocco,1976,61.3186201368368,59.444761093371504,60.45882116970851,17383.670407920144,18210.754,17638.143,0.031443563511977635,0.04541731726648201
Morocco,1977,61.423271526121425,59.53148165889898,60.55858819848409,17802.258234644567,18636.977,18056.643,0.031138848322879775,0.044788313327608444
Morocco,1978,61.55344428246084,59.632202664497484,60.67711844388249,18238.589626405967,19081.718,18494.948,0.030750375830939352,0.04418513959770468
Morocco,1979,61.7135450795867,59.749746150755776,60.81743592326547,18691.173484292227,19543.347,18950.427,0.030338713220412136,0.04360427698018024
Morocco,1980,61.8960900674576,59.88189780912909,60.97496536122753,19157.22942418185,20019.847,19419.888,0.029968211045768856,0.04308812029473315
Morocco,1981,62.09062276508884,60.02518424378926,61.14323165917137,19635.45844375256,20511.601,19899.074,0.02986246661096802,0.04271448904682963
Morocco,1982,62.28668669149573,60.176132058908124,61.315759718499685,20124.313959111274,21016.818,20390.526,0.02979956337824297,0.042466183077225356
Morocco,1983,62.473825365693585,60.331267858657526,61.48607444061518,20616.44825091943,21528.502,20887.162,0.02979027523605684,0.0423649424878967
Morocco,1984,62.64407618651897,60.48735799100076,61.64896330453338,21102.371332113107,22037.61,21378.835,0.02989321437306502,0.042438298340287055
Morocco,1985,62.79945207209349,60.64212777906698,61.80426409972125,21575.077145385083,22537.376,21857.314,0.030174852653654168,0.042697910112291564
Morocco,1986,62.94445982036,60.7935422897768,61.95307719325858,22030.058503156833,23023.935,22314.316,0.030820926136214438,0.043167099665768156
Morocco,1987,63.08360622926136,60.939566590050816,62.096502952225144,22468.264773363382,23497.766,22754.464,0.03163287948309638,0.043812727841302766
Morocco,1988,63.221398096740444,61.07816574680964,62.23564174370074,22893.12341707465,23961.82,23181.135,0.03258037160783285,0.04459997541611403
Morocco,1989,63.36076670554662,61.207413967499626,62.37091975992052,23310.53833557033,24421.191,23599.686,0.033639022765105824,0.04547905400804032
Morocco,1990,63.49834127765534,61.325822021670106,62.50006649374103,23723.49300069492,24879.136,24013.228,0.03480458485375053,0.04645028667012701
Morocco,1991,63.62917551984861,61.43200981939615,62.6201372631742,24130.610314561483,25336.862,24418.314,0.036253423963867444,0.04760856673721148
Morocco,1992,63.74832313890838,61.524597270752835,62.728187386231944,24535.02163330132,25791.494,24819.121,0.037701305709549035,0.04871654068192712
Morocco,1993,63.85083784161665,61.602204285815226,62.82127218092617,24931.42162832927,26237.417,25209.287,0.03918564087310885,0.049776064910304674
Morocco,1994,63.933452296751604,61.665249775813386,62.89803050664583,25311.339429098876,26667.048,25581.671,0.040701055474906725,0.050838344420466884
Morocco,1995,63.99961502107627,61.721348656597314,62.96343538828797,25669.214604435263,27075.232,25932.693,0.04219867811289671,0.05193002207939481
Morocco,1996,64.05445349334988,61.77991484517198,63.02404339212667,26009.612972933588,27460.603,26264.224,0.043567105937185754,0.05283897178319104
Morocco,1997,64.10309519233166,61.85036225854237,63.086411084436016,26331.696709747655,27825.901,26578.122,0.04484235748556721,0.053698325536784816
Morocco,1998,64.15066759678088,61.94210481371345,63.15709503149009,26640.064053500297,28175.263,26878.816,0.046013660990493685,0.05448747528992728
Morocco,1999,64.20425021644108,62.06265971119064,63.24296034027781,26942.263495719457,28514.798,27172.659,0.04706815738270351,0.05514801487566358
Morocco,2e3,64.27873068499323,62.21195728548107,63.352106280647504,27244.824866322408,28849.621,27463.949,0.04803085628057293,0.05562624665598177
Morocco,2001,64.39094866710263,62.38803115459231,63.49294066316234,27546.116000732574,29181.832,27749.026,0.04909924777854923,0.05605254664160304
Morocco,2002,64.55774382743456,62.58891493653193,63.67387129838548,27853.910969444227,29512.368,28034.995,0.050059453040162676,0.056195322264745814
Morocco,2003,64.79595583065435,62.81264224930749,63.903305996880086,28171.074751298565,29843.936999999998,28322.652,0.050974675358683406,0.0560536717625906
Morocco,2004,65.11328659406419,63.056356947284115,64.18432802613373,28499.127146220326,30179.285,28612.981,0.051899970459870076,0.055672553335165964
Morocco,2005,65.48088704551404,63.31364383025718,64.49872248133155,28837.247540004537,30521.07,28907.936,0.05285312736414543,0.05516918181425038
Morocco,2006,65.86077036549074,63.5771979343796,64.82294991458308,29186.79856265383,30869.346,29211.775,0.053696343291497,0.0545054448949509
Morocco,2007,66.21494973448115,63.83971429580432,65.13347087799787,29541.917595153525,31225.881,29522.849000000002,0.0545391177273749,0.05392845136527856
Morocco,2008,66.50543833297215,64.09388795068426,65.40674592368542,29905.0208309802,31596.855,29845.88,0.05541611657236135,0.05354438500350112
Morocco,2009,66.70523972809681,64.33324252483138,65.62535723712959,30282.174066212003,31989.897,30190.668,0.05624366342911324,0.05338319575671025
Morocco,2010,66.83131903357318,64.55461600269373,65.79637353731135,30680.355523664817,32409.639,30564.708,0.0569253795144093,0.053357073071229895
Morocco,2011,66.91163174976548,64.75567495837842,65.93298517658599,31107.06615581547,32858.823,30974.024,0.05736051470863687,0.053311612658326964
Morocco,2012,66.97413337703799,64.93408596599254,66.04838250730874,31561.160438634277,33333.789,31412.972,0.05762372228371625,0.05317812989593593
Morocco,2013,67.04677941575494,65.08751559964314,66.15575588183492,32033.28223237332,33824.769,31871.328,0.057751791298264264,0.052963754686001854
Morocco,2014,67.15115808614533,65.21518058621113,66.26587097651733,32510.745525418708,34318.082,32327.7,0.05799805478639515,0.05266426237285913
Morocco,2015,67.2833884878971,65.32249826367251,66.37979476369907,32979.08750229473,34803.322,32761.521,0.058666842205465315,0.05241552796900453
Morocco,2016,67.43322244056287,65.41643612277711,66.49616953972075,33430.45622549075,35276.786,33167.849,0.059782572029095794,0.05233837840298857
Morocco,2017,67.59041176369531,65.50396165427473,66.613637600923,33857.981619773316,35739.58,33544.438,0.06142047556238769,0.05264746760389141
Morocco,2018,67.74470827684709,65.59204234891516,66.73084124364645,34260.64416990393,36191.805,33891.693,0.06355339281917553,0.053359063746504835
Morocco,2019,67.88810194907549,65.68625055539526,66.84673501399271,34641.88668973921,36635.156,34214.559,0.06607306380788992,0.054408648082754044
Morocco,2020,68.02153534745635,65.78657805420013,66.96152245710732,35002.802545693245,37070.718,34518.139,0.06885701539419867,0.055782988997050344
Morocco,2021,68.14818918857016,65.89162148376191,67.07571936789677,35340.33000139255,37497.502,34802.655,0.07186737399200623,0.05752841878926903
Morocco,2022,68.27124418899739,65.9999774825127,67.18984154126754,35662.73280772302,37913.853,35070.52,0.07499456728916488,0.059374608860697516
Morocco,2023,68.3938810653185,66.11024268888467,67.30440477212618,35970.48204025475,38319.726,35320.056,0.07828004824460398,0.06130638720499342
Morocco,2024,68.51878896740419,66.22146316450926,67.42000668639406,36261.7804540554,38715.278,35550.320999999996,0.08174956150385908,0.06337285104719123
Morocco,2025,68.64669077828594,66.33448266381527,67.5375722340522,36535.49905659744,39100.641,35761.894,0.0853885490010254,0.0656035777879592
Morocco,2026,68.77781781428547,66.45059436443076,67.65810819609655,36795.87730709467,39475.653,35965.186,0.08892739532389742,0.06788426509132929
Morocco,2027,68.91240139172446,66.57109144398387,67.78262135352303,37043.6410440515,39840.14,36153.853,0.09252695899160988,0.07019300022410806
Morocco,2028,69.0506728269246,66.69726708010269,67.91211848732753,37280.06058691609,40194.377,36327.449,0.09620569563747686,0.0725055749236742
Morocco,2029,69.19262331714474,66.82997155456526,68.04723521132321,37506.59590398515,40538.76,36488.315,0.09991536494949524,0.07479666610460829
Morocco,2030,69.33728358339229,66.9682835657494,68.18712247059197,37723.05845161319,40873.592,36639.259,0.1035958131597536,0.07707992848748904
Morocco,2031,69.48344422761186,67.11083891618287,68.33056004303296,37934.67815492465,41198.981999999996,36793.974,0.10692031176886833,0.07923263358971698
Morocco,2032,69.62989585174796,67.25627340839341,68.47632770654529,38138.92308844493,41514.923,36942.382,0.1101421048040967,0.08132015351576286
Morocco,2033,69.77542905774521,67.4032228449088,68.62320523902808,38336.46478901808,41821.531,37083.754,0.11328559444655437,0.08333186585115508
Morocco,2034,69.91903207318472,67.55060632133326,68.77019037759689,38527.68911259573,42118.916,37216.179,0.11640225973526958,0.08526399130035217
Morocco,2035,70.06048362819386,67.69847610557699,68.91715269623298,38712.402431450384,42407.174,37337.462,0.11954845187278926,0.08712609730961123
Morocco,2036,70.19976007853658,67.84716775862664,69.06417972813401,38902.24042914326,42686.376,37465.718,0.12230267568275172,0.08864972680877702
Morocco,2037,70.33683777997679,67.99701684146892,69.21135900649769,39088.10796414049,42956.584,37583.918,0.12507200293207682,0.09005548569363699
Morocco,2038,70.47169308827844,68.14835891509048,69.35877806452169,39268.65467792753,43217.848,37690.89,0.12788600672573977,0.09137875911990037
Morocco,2039,70.60439293143752,68.3014755990145,69.50650388602865,39442.15742411978,43470.212,37784.88,0.1307868477844093,0.09266240928110077
Morocco,2040,70.73536652637826,68.4564327469101,69.65452125734113,39606.89395449207,43713.705,37864.044,0.13381755218414912,0.09394790593723248
Morocco,2041,70.86513366225697,68.61324227098291,69.80279441540664,39774.807965999375,43948.376000000004,37948.246,0.13652677404962596,0.09496523907961078
Morocco,2042,70.99421412822991,68.77191608343857,69.95128759717265,39936.33017463658,44174.242,38018.737,0.1393460243188779,0.09593626587556195
Morocco,2043,71.1231277134534,68.93246609648268,70.09996503958672,40090.12303846305,44391.255,38075.092,0.14228394759283108,0.09689142515878298
Morocco,2044,71.25223002191457,69.09489057229088,70.24878321893674,40234.66559716577,44599.334,38113.512,0.14542418951816635,0.09786398161986533
Morocco,2045,71.38121991692395,69.25913317291868,70.39766756887225,40368.323827754844,44798.428,38128.984,0.1488767418356734,0.09888972381453107
Morocco,2046,71.50963207662288,69.42512391039158,70.54653576238321,40495.488960284514,44988.495,38134.951,0.1523399260188633,0.09987011211900927
Morocco,2047,71.63700117915273,69.59279279673508,70.69530547245957,40614.04297145791,45169.567,38119.131,0.15608819097158938,0.10085383436467511
Morocco,2048,71.76286190265488,69.7620698439747,70.84389437209128,40723.51762076495,45341.733,38080.424,0.16014626084097847,0.1018535259610622
Morocco,2049,71.88692859923218,69.93271280780407,70.99217942131614,40822.89758800238,45505.144,38022.493,0.1644352779105588,0.10289488177419286
Morocco,2050,72.00963431683364,70.10379041858927,71.13987472836325,40908.42042959815,45659.886,37951.221,0.16882795108161244,0.10406214265190789
Morocco,2051,72.13159177736975,70.27419915036458,71.28665368850962,40977.20573402717,45805.999,37884.555,0.17293464115911986,0.10541835941560475
Morocco,2052,72.253413702751,70.44283547716422,71.4321896970322,41031.941296526165,45943.39,37812.964,0.17696617511245905,0.1069021833929502
Morocco,2053,72.37571281488792,70.60859587302242,71.57615614920796,41070.83570595622,46071.868,37735.965000000004,0.18093260294980873,0.10854850283135434
Morocco,2054,72.49885259655649,70.77075573279191,71.71831216248523,41091.65066131841,46191.168,37649.66,0.18491647580766943,0.11040026826517113
Morocco,2055,72.6221995739947,70.93010613459934,71.85875974299782,41092.57287996003,46301.091,37548.42,0.1890381157541191,0.11249234105606642
Morocco,2056,72.74487103430604,71.08781707738983,71.99768661905085,41080.39525217418,46401.59,37448.51,0.19294769855946736,0.1146769916251968
Morocco,2057,72.86598426459402,71.24505856010852,72.1352805189495,41062.739308892444,46492.706,37337.977,0.19690677931286682,0.11679179721454705
Morocco,2058,72.98465655196209,71.40300058170052,72.27172917099888,41040.337687186446,46574.431,37214.703,0.20096279866521602,0.11882256409774607
Morocco,2059,73.10033393731332,71.56231779731236,72.40714021373923,41010.71004283793,46646.783,37082.088,0.20504511532981812,0.12082447265789102
Morocco,2060,73.21377747674903,71.72170348689592,72.54130092665096,40971.65220699554,46709.789,36946.199,0.209026634652535,0.12284655777409867
Morocco,2061,73.32607698017006,71.87935558660452,72.67391849944957,40934.018757619015,46763.52,36838.135,0.21224631935320515,0.12465916257760286
Morocco,2062,73.43832225747731,72.03347203259143,72.80470012185056,40892.02582874851,46808.017,36736.003,0.21517711378373502,0.12638841699385572
Morocco,2063,73.55160311857162,72.18225076100993,72.9333529835694,40840.50990046289,46843.318,36638.156,0.21785736868596706,0.12814651813385877
Morocco,2064,73.66671076577006,72.32436800720475,73.05964400686088,40776.1055552032,46869.492,36538.511,0.2204201615840001,0.1300075205593609
Morocco,2065,73.78324197105437,72.46041320328642,73.18357904413685,40697.04976704523,46886.622,36428.465,0.22305204670108258,0.1320114772387478
Morocco,2066,73.90049489882244,72.5914540805569,73.30522368034846,40621.28249767263,46894.856,36337.389,0.22513059854581913,0.1337795664054788
Morocco,2067,74.01776771347225,72.71855837031816,73.42464350044686,40541.926249194476,46894.398,36238.008,0.2272422816900219,0.13546333936956662
Morocco,2068,74.13435857940168,72.84279380387217,73.54190408938318,40460.99511132282,46885.418,36127.761,0.22944568820949832,0.1370239013050321
Morocco,2069,74.24969640032737,72.96504791629236,73.6570996016979,40380.16046591418,46868.159,36004.746,0.23178663791765322,0.1384308381749285
Morocco,2070,74.36373303724078,73.085487457738,73.77043847028877,40297.521612233264,46842.859,35867.549,0.23430060065291913,0.1397296733695681
Morocco,2071,74.47655109045208,73.2040989821398,73.88215769764287,40233.43586363252,46809.734,35752.626000000004,0.23621386098882752,0.14048997023498314
Morocco,2072,74.58823316027144,73.3208690434285,73.99249428624726,40177.6132356392,46769.099,35630.419,0.23816323679872473,0.14093677033121388
Morocco,2073,74.69886184700904,73.43578419553482,74.10168523858904,40123.2619616726,46721.407,35499.312,0.24019171768521444,0.14122316646687028
Morocco,2074,74.80860254661422,73.54894467605652,74.2100313194346,40062.710271214746,46667.174,35352.631,0.24245185705909678,0.14152268420593142
Morocco,2075,74.91795183759312,73.66090545725942,74.31808834266768,39989.53826010413,46606.862,35181.229999999996,0.24514913705196467,0.14198174809314287
Morocco,2076,75.02748909409104,73.77233519507637,74.42647588445129,39921.152429255795,46540.786,35015.326,0.2476421433879522,0.14223295607307115
Morocco,2077,75.13779369025328,73.88390254544021,74.5358135209485,39853.96232963167,46469.235,34831.597,0.25043747761287655,0.14235811436035753
Morocco,2078,75.24944500022514,73.9962761642838,74.64672082832232,39784.31158052929,46392.582,34627.399,0.2536005217385832,0.14244239347296322
Morocco,2079,75.36276334248207,74.10992033669612,74.75955743408643,39707.631045560665,46311.228,34405.229,0.2570866615758926,0.14259170485479972
Morocco,2080,75.47703281282004,74.22448186439071,74.87364317115693,39617.67840923138,46225.536,34169.881,0.2608007617261593,0.14294820920559184
Morocco,2081,75.59127845136514,74.33940317823725,74.98803792380056,39531.72662453429,46135.753,33963.454,0.2638365737739232,0.14314335295374297
Morocco,2082,75.70452529824345,74.4541267091054,75.10180157628406,39447.31801279519,46042.11,33761.045,0.26673549496319787,0.14323392188596065
Morocco,2083,75.81579839358109,74.56809488786483,75.21399401287412,39358.13170910139,45944.829,33558.436,0.2695927543880944,0.14336101437875864
Morocco,2084,75.92442565325055,74.68090722022605,75.32394228708517,39255.533658584725,45844.109,33350.971,0.2725134869564157,0.14371694608385283
Morocco,2085,76.03094649611009,74.79279151126278,75.43204212942229,39130.39654045331,45740.112,33133.578,0.2756122241239811,0.14450588707667994
Morocco,2086,76.13620321676437,74.90413264088961,75.5389564396382,39000.75641878814,45633.054,32945.466,0.27803504012683433,0.14533977018526645
Morocco,2087,76.24103810981805,75.0153154890211,75.64534811748567,38862.43971658817,45523.049,32758.92,0.2803882710053099,0.14631289928343402
Morocco,2088,76.34629346987579,75.12672493557181,75.75188006271743,38711.74176976151,45410.082,32571.373,0.2827281615567222,0.14750777658226852
Morocco,2089,76.45271530384915,75.23879287382391,75.85921444431116,38543.31157282572,45294.028,32378.312,0.28515273580879136,0.14904208623649637
Morocco,2090,76.56066446787716,75.35213925052999,75.9680105081442,38355.20993021203,45174.846,32174.197,0.2877851315752133,0.15096091461580113
Morocco,2091,76.67040553040577,75.46743102581023,76.0789267693188,38184.255044941376,45052.593,32006.859,0.2895667736593985,0.1524515571181136
Morocco,2092,76.78220305988093,75.58533515978482,76.1926217429372,38022.81431799208,44927.413,31840.19,0.29129705287059376,0.15368342446087246
Morocco,2093,76.89632162474855,75.70651861257394,76.3097539441017,37862.819281946155,44799.512,31668.6,0.29310390702470157,0.15483857766249434
Morocco,2094,77.0130450509932,75.83163894162428,76.43098203406954,37698.53947217389,44669.09,31487.684,0.2950900947388898,0.15604863514851333
Morocco,2095,77.13273419475394,75.9613160936884,76.55696525871807,37526.6290741123,44536.323,31294.644,0.2973231310541734,0.15739274043543505
Morocco,2096,77.25576916970843,76.09616061284537,76.68836301007964,37380.53639143072,44401.349,31141.074,0.2986457686229308,0.15812160591267796
Morocco,2097,77.38253008953436,76.23678304317424,76.82583468018662,37240.609167377894,44264.249,30983.789,0.3000267778179181,0.15867522868448777
Morocco,2098,77.51339706790942,76.3837939287541,76.97003966107135,37103.69125366738,44125.042,30820.697,0.3015146138557783,0.15912394477341515
Oman,1953,56.911992028482246,55.646852351061355,56.30664277895456,447.5481916868303,477.44,464.556,0.02698558981233247,0.06260851272027834
Oman,1954,57.07954778820808,55.79637957337774,56.46274867957053,456.1422802792172,486.312,473.281,0.02679555511687971,0.06203778586747363
Oman,1955,57.245248073089954,55.94375384803543,56.617783362588874,465.3400784775687,495.816,482.678,0.026497733029994953,0.06146619214069593
Oman,1956,57.40923809720954,56.0891482909689,56.77180961792931,475.0094744271371,505.892,492.397,0.026675654092177786,0.06104568874950168
Oman,1957,57.57166307464851,56.23273601811267,56.92489023551159,485.1831179980907,516.471,502.67,0.026721732681989865,0.06058013325416002
Oman,1958,57.732668219488545,56.37469014540122,57.07708800525544,495.887510093736,527.598,513.521,0.02668129901932911,0.06010350665897889
Oman,1959,57.89247026912771,56.51526447386341,57.2285110668536,507.1721372036842,539.328,524.986,0.02659235196392545,0.059622090446473715
Oman,1960,58.05157205422973,56.65503554490556,57.379448959090745,519.1110199265843,551.74,537.124,0.026490738391271224,0.059138326156189025
Oman,1961,58.21054792877471,56.79466058502831,57.53023657052457,531.7728749045721,564.89,549.77,0.026766273079714645,0.0586257945713819
Oman,1962,58.369972246742755,56.93479682073233,57.681208789712755,545.1731586347171,578.824,563.184,0.027020303235525803,0.058136568914355445
Oman,1963,58.53041936211398,57.07610147851828,57.832700505212976,559.2930836445943,593.501,577.329,0.027248479783521892,0.057637504158216585
Oman,1964,58.69210601228647,57.21882835941502,57.98481985671796,574.1244658020836,608.8870000000001,592.19,0.02742216536073196,0.05709193035475624
Oman,1965,58.85381846833018,57.361617562564206,58.136767988460626,589.6957883764431,625.009,607.797,0.027538803441230428,0.05650032499301109
Oman,1966,59.01398538473301,57.50270576163566,58.28751929580893,606.1664750957491,642.003,624.11,0.02787058627451901,0.05581987140909146
Oman,1967,59.171035415982885,57.64032963029925,58.436048174130825,623.7411544158099,660.119,641.566,0.028105538546837762,0.05510801171332766
Oman,1968,59.32339721656772,57.7727258422248,58.581329018794285,642.6491064895691,679.597,660.394,0.028256451985514908,0.054367358170255085
Oman,1969,59.47050382450042,57.899235391145055,58.72312273319352,663.15717996154,700.725,680.873,0.028330657533269077,0.053612786811459576
Oman,1970,59.61580581189384,58.02361655104429,58.86433625282779,685.6012416794025,723.852,703.335,0.028344191906632763,0.052843341346846415
Oman,1971,59.76375813438587,58.15073191596968,59.008663021222624,710.2880824494158,748.973,727.759,0.0283241184929229,0.051650616978962054
Oman,1972,59.91881574761434,58.285444079968386,59.159796481903534,737.2167760868682,776.383,754.466,0.028229623781046247,0.05044703955796537
